Order Date,Region,Industry,Customer,Sales,Profit,Discount,profit_margin
2022-07-05,AMER,Consumer Products,Philip Morris International,71.976,8.997,0.2,0.125
2023-05-20,APJ,Consumer Products,Mondelez International,95.992,9.5992,0.2,0.09999999999999999
2023-05-20,APJ,Consumer Products,Mondelez International,13.216,4.2952,0.2,0.32500000000000007
2023-10-13,AMER,Finance,Aviva,435.84,130.752,0.0,0.30000000000000004
2023-10-13,AMER,Finance,Aviva,5.88,1.5876,0.0,0.26999999999999996
2022-08-07,AMER,Energy,ConocoPhillips,211.168,18.4772,0.2,0.0875
2020-08-25,AMER,Retail,Tesco,6.28,2.6376,0.0,0.42
2020-08-25,AMER,Retail,Tesco,95.1,30.432,0.0,0.32
2020-08-25,AMER,Retail,Tesco,25.92,12.4416,0.0,0.4799999999999999
2020-08-25,AMER,Retail,Tesco,48.84,13.1868,0.0,0.26999999999999996
2021-09-14,EMEA,Finance,Trafigura Group,25.9,12.691,0.0,0.49000000000000005
2023-03-06,EMEA,Retail,CVS Health,42.68,19.6328,0.0,0.46
2023-03-06,EMEA,Retail,CVS Health,299.97,125.9874,0.0,0.41999999999999993
2023-03-06,EMEA,Retail,CVS Health,262.24,78.672,0.0,0.3
2023-03-06,EMEA,Retail,CVS Health,234.36,112.4928,0.0,0.48
2023-04-16,APJ,Manufacturing,BMW,20.736,7.2576,0.2,0.35
2020-03-30,EMEA,Consumer Products,Nestle,10.5,2.94,0.0,0.27999999999999997
2020-11-11,EMEA,Consumer Products,PepsiCo,23.968,7.7896,0.2,0.325
2020-11-11,EMEA,Consumer Products,PepsiCo,521.96,-250.5408,0.5,-0.4799999999999999
2022-03-13,AMER,Communications,AT&T,676.55,6.7655,0.0,0.010000000000000002
2022-03-13,AMER,Communications,AT&T,154.9,40.274,0.0,0.26
2022-03-13,AMER,Communications,AT&T,30.56,14.9744,0.0,0.49
2022-03-13,AMER,Communications,AT&T,770.352,77.0352,0.2,0.1
2023-02-10,AMER,Manufacturing,Siemens,21.12,6.5472,0.0,0.31
2020-11-11,AMER,Misc,Glencore,575.928,57.5928,0.2,0.09999999999999999
2020-11-11,AMER,Misc,Glencore,7.78,2.0228,0.0,0.26
2020-11-11,AMER,Misc,Glencore,123.92,55.764,0.0,0.45
2023-08-21,AMER,Tech,Oracle,17.22,5.166,0.0,0.30000000000000004
2023-08-21,AMER,Tech,Oracle,226.56,63.4368,0.0,0.27999999999999997
2023-08-21,AMER,Tech,Oracle,107.88,10.788,0.2,0.1
2022-01-15,EMEA,Healthcare,UnitedHealth Group,81.98,40.1702,0.0,0.49
2020-07-20,AMER,Healthcare,Aetna,104.85,50.328,0.0,0.48000000000000004
2020-07-20,AMER,Healthcare,Aetna,8.704,3.1552,0.2,0.36249999999999993
2020-07-20,AMER,Healthcare,Aetna,19.92,9.7608,0.0,0.48999999999999994
2020-07-20,AMER,Healthcare,Aetna,43.02,15.4872,0.0,0.36
2023-02-07,EMEA,Energy,Chevron,240.784,30.098,0.2,0.125
2021-12-25,EMEA,Tech,Microsoft,414.96,124.488,0.0,0.3
2022-10-09,EMEA,Finance,BNP Paribas,387.72,-67.851,0.2,-0.175
2023-07-14,APJ,Consumer Products,McKesson,360.38,93.6988,0.0,0.26
2023-07-14,APJ,Consumer Products,McKesson,13.56,6.2376,0.0,0.45999999999999996
2023-04-25,AMER,Communications,Comcast,552.0,34.5,0.2,0.0625
2020-09-07,APJ,Consumer Products,Philip Morris International,429.9,111.774,0.0,0.26
2020-09-07,APJ,Consumer Products,Philip Morris International,32.06,15.3888,0.0,0.48
2020-09-07,APJ,Consumer Products,Philip Morris International,161.96,45.3488,0.0,0.27999999999999997
2020-09-07,APJ,Consumer Products,Philip Morris International,19.86,5.7594,0.0,0.29000000000000004
2022-11-22,EMEA,Manufacturing,Boeing,12.96,6.3504,0.0,0.48999999999999994
2023-09-17,EMEA,Healthcare,Aetna,20.544,6.42,0.2,0.3125
2022-07-20,EMEA,Consumer Products,Coca-Cola,185.58,76.0878,0.0,0.41
2022-07-20,EMEA,Consumer Products,Coca-Cola,77.56,35.6776,0.0,0.45999999999999996
2022-07-20,EMEA,Consumer Products,Coca-Cola,87.92,0.8792,0.0,0.01
2022-07-20,EMEA,Consumer Products,Coca-Cola,245.94,120.5106,0.0,0.49
2022-07-20,EMEA,Consumer Products,Coca-Cola,8.6,4.042,0.0,0.47
2022-07-20,EMEA,Consumer Products,Coca-Cola,504.9,126.225,0.0,0.25
2023-09-16,AMER,Retail,Home Depot,2357.488,884.058,0.2,0.375
2023-09-16,AMER,Retail,Home Depot,369.544,32.3351,0.2,0.0875
2023-09-16,AMER,Retail,Home Depot,184.752,-20.7846,0.2,-0.1125
2022-12-12,AMER,Energy,Chevron,64.96,-4.06,0.2,-0.0625
2022-12-12,AMER,Energy,Chevron,13.52,1.69,0.2,0.125
2022-12-12,AMER,Energy,Chevron,458.43,-137.529,0.3,-0.3
2022-12-12,AMER,Energy,Chevron,387.136,24.196,0.2,0.0625
2022-12-12,AMER,Energy,Chevron,328.59,-147.8655,0.4,-0.45
2020-12-10,APJ,Finance,State Farm Insurance Cos.,338.352,4.2294,0.2,0.0125
2020-12-10,APJ,Finance,State Farm Insurance Cos.,25.92,12.4416,0.0,0.4799999999999999
2020-12-10,APJ,Finance,State Farm Insurance Cos.,91.36,42.0256,0.0,0.45999999999999996
2020-12-13,AMER,Communications,Verizon Communications,87.96,7.6965,0.2,0.08750000000000001
2020-12-13,AMER,Communications,Verizon Communications,5.214,-4.1712,0.7,-0.7999999999999999
2023-09-22,EMEA,Finance,Prudential Financial,12.294,-8.6058,0.7,-0.7
2023-09-08,AMER,Retail,Walgreens,19.76,8.2992,0.0,0.42
2021-11-02,EMEA,Finance,Allianz,109.764,8.5372,0.1,0.07777777777777778
2023-12-12,APJ,Finance,J.P. Morgan Chase & Co.,128.85,3.8655,0.0,0.030000000000000002
2023-04-02,AMER,Retail,Walgreens,127.95,21.7515,0.0,0.16999999999999998
2021-12-30,AMER,Retail,Walmart,68.52,31.5192,0.0,0.46
2021-12-30,AMER,Retail,Walmart,74.94,14.2386,0.0,0.19
2021-12-30,AMER,Retail,Walmart,2548.56,286.713,0.2,0.11250000000000002
2021-12-30,AMER,Retail,Walmart,271.44,122.148,0.0,0.45
2021-12-30,AMER,Retail,Walmart,287.88,35.985,0.2,0.125
2022-03-11,AMER,Finance,Allstate,14.9,7.152,0.0,0.48
2022-03-11,AMER,Finance,Allstate,4158.912,363.9048,0.2,0.0875
2020-04-06,AMER,Tech,Panasonic,91.96,15.6332,0.0,0.17
2020-04-06,AMER,Tech,Panasonic,33.11,12.9129,0.0,0.39
2020-04-06,AMER,Tech,Panasonic,19.44,9.3312,0.0,0.48000000000000004
2020-04-06,AMER,Tech,Panasonic,55.48,26.6304,0.0,0.48000000000000004
2020-10-05,AMER,Communications,AT&T,91.92,11.49,0.2,0.125
2022-08-14,EMEA,Consumer Products,Philip Morris International,17.34,4.6818,0.0,0.27
2022-08-14,EMEA,Consumer Products,Philip Morris International,71.98,15.1158,0.0,0.21
2020-11-17,APJ,Consumer Products,Tyson Foods,7.08,2.478,0.2,0.35000000000000003
2023-04-25,EMEA,Energy,Marathon Petroleum,69.98,4.8986,0.0,0.06999999999999999
2023-08-25,AMER,Energy,China National Petroleum,646.272,64.6272,0.2,0.09999999999999999
2023-08-25,AMER,Energy,China National Petroleum,10.368,3.7584,0.2,0.3625
2023-02-24,AMER,Tech,Samsung Electronics,8.4,0.336,0.0,0.04
2023-02-24,AMER,Tech,Samsung Electronics,71.96,25.186,0.2,0.35000000000000003
2022-11-20,EMEA,Tech,Oracle,18.48,6.006,0.2,0.325
2022-11-15,AMER,Healthcare,Aetna,9.84,2.8536,0.0,0.29000000000000004
2023-07-07,EMEA,Finance,Fannie Mae,239.24,23.924,0.2,0.09999999999999999
2022-12-26,EMEA,Finance,American Express,21.12,6.5472,0.0,0.31
2023-04-24,EMEA,Consumer Products,Tyson Foods,54.9,15.372,0.0,0.28
2021-12-14,AMER,Manufacturing,Mitsubishi,15.24,5.1816,0.0,0.34
2021-04-19,APJ,Retail,Lowes,19.568,-52.8336,0.8,-2.6999999999999997
2021-04-19,APJ,Retail,Lowes,310.392,-512.1468,0.8,-1.65
2022-09-05,EMEA,Transportation,United Parcel Service,42.6,16.614,0.0,0.39
2022-09-05,EMEA,Transportation,United Parcel Service,113.94,54.6912,0.0,0.48000000000000004
2022-09-05,EMEA,Transportation,United Parcel Service,129.92,5.1968,0.0,0.04
2022-09-05,EMEA,Transportation,United Parcel Service,5.28,2.5344,0.0,0.48000000000000004
2023-09-25,AMER,Transportation,United Parcel Service,859.2,75.18,0.2,0.08750000000000001
2023-09-25,AMER,Transportation,United Parcel Service,506.28,177.198,0.2,0.35000000000000003
2022-02-04,AMER,Tech,Intel,14.368,3.9512,0.2,0.275
2023-05-20,EMEA,Retail,Kroger,314.352,-35.3646,0.2,-0.11250000000000002
2023-05-20,EMEA,Retail,Kroger,27.888,10.1094,0.2,0.3625
2021-09-03,AMER,Manufacturing,BMW,238.152,89.307,0.2,0.37500000000000006
2022-06-10,EMEA,Tech,HonHai Precision Industry,692.94,173.235,0.0,0.25
2021-11-07,EMEA,Finance,Allstate,16.146,-12.9168,0.7,-0.7999999999999999
2021-11-07,EMEA,Finance,Allstate,1345.485,-1031.5385,0.7,-0.7666666666666668
2022-06-16,APJ,Tech,Oracle,173.488,54.215,0.2,0.3125
2021-04-25,EMEA,Consumer Products,Tyson Foods,57.75,16.17,0.0,0.28
2021-04-25,EMEA,Consumer Products,Tyson Foods,272.4,76.272,0.0,0.28
2022-09-24,AMER,Energy,Exxon Mobil,11.952,4.0338,0.2,0.3375
2022-09-24,AMER,Energy,Exxon Mobil,28.0,7.7,0.2,0.275
2022-09-24,AMER,Energy,Exxon Mobil,12.201,-9.7608,0.7,-0.7999999999999999
2022-08-19,APJ,Retail,Walgreens,2.068,-3.4122,0.8,-1.65
2022-08-19,APJ,Retail,Walgreens,83.84,30.392,0.2,0.3625
2020-03-02,EMEA,Tech,Intel,11.36,5.3392,0.0,0.47000000000000003
2020-03-02,EMEA,Tech,Intel,36.4,17.472,0.0,0.48000000000000004
2020-12-30,EMEA,Finance,General Electric,27.968,6.992,0.2,0.25
2021-04-10,EMEA,Consumer Products,Philip Morris International,142.04,38.3508,0.0,0.27
2021-04-10,EMEA,Consumer Products,Philip Morris International,14.67,6.0147,0.0,0.41000000000000003
2021-12-25,AMER,Tech,Microsoft,1199.96,224.9925,0.2,0.1875
2021-12-25,AMER,Tech,Microsoft,12.6,6.174,0.0,0.49000000000000005
2021-12-25,AMER,Tech,Microsoft,17.94,8.073,0.0,0.45
2021-04-05,EMEA,Finance,J.P. Morgan Chase & Co.,23.904,7.7688,0.2,0.325
2021-01-17,EMEA,Transportation,Nissan Motor,88.96,10.008,0.2,0.1125
2023-05-21,AMER,Healthcare,Merck,518.272,-97.176,0.2,-0.1875
2023-05-21,AMER,Healthcare,Merck,6.98,3.3504,0.0,0.48
2023-05-21,AMER,Healthcare,Merck,343.2,38.61,0.2,0.1125
2023-08-14,EMEA,Communications,AT&T,17.544,5.9211,0.2,0.33749999999999997
2021-12-31,APJ,Manufacturing,Toyota Motor,152.688,-26.7204,0.2,-0.17500000000000002
2021-12-31,APJ,Manufacturing,Toyota Motor,3.488,0.5668,0.2,0.1625
2021-12-31,APJ,Manufacturing,Toyota Motor,5.888,-1.3248,0.2,-0.225
2023-12-26,AMER,Healthcare,Humana,153.552,51.8238,0.2,0.3375
2023-12-26,AMER,Healthcare,Humana,270.62,2.7062,0.0,0.01
2022-09-02,EMEA,Retail,Lowes,468.9,206.316,0.0,0.44
2022-09-02,EMEA,Retail,Lowes,72.48,30.4416,0.0,0.42
2022-09-02,EMEA,Retail,Lowes,10.95,3.285,0.0,0.30000000000000004
2022-09-02,EMEA,Retail,Lowes,191.82,61.3824,0.0,0.32
2023-08-06,APJ,Manufacturing,Siemens,151.056,7.5528,0.2,0.049999999999999996
2020-02-19,APJ,Transportation,Nissan Motor,25.16,-11.322,0.6,-0.44999999999999996
2022-11-23,APJ,Consumer Products,Nestle,6.216,-9.6348,0.8,-1.55
2022-11-23,APJ,Consumer Products,Nestle,23.616,2.6568,0.2,0.1125
2022-11-23,APJ,Consumer Products,Nestle,24.032,-0.6008,0.2,-0.025
2022-11-23,APJ,Consumer Products,Nestle,2.088,0.6786,0.2,0.32499999999999996
2022-11-23,APJ,Consumer Products,Nestle,4.488,-6.732,0.8,-1.5
2021-12-14,AMER,Manufacturing,Siemens,29.22,12.8568,0.0,0.44
2021-06-13,EMEA,Communications,Comcast,6.48,3.1104,0.0,0.4799999999999999
2023-12-29,EMEA,Finance,Wells Fargo,1.188,-0.99,0.7,-0.8333333333333334
2023-09-21,EMEA,Finance,Wells Fargo,272.646,18.1764,0.1,0.06666666666666667
2023-09-21,EMEA,Finance,Wells Fargo,212.8,95.76,0.0,0.45
2023-09-21,EMEA,Finance,Wells Fargo,38.52,18.1044,0.0,0.4699999999999999
2023-09-21,EMEA,Finance,Wells Fargo,72.64,21.792,0.0,0.30000000000000004
2023-09-21,EMEA,Finance,Wells Fargo,45.4,12.712,0.0,0.28
2023-09-21,EMEA,Finance,Wells Fargo,13.76,6.3296,0.0,0.46
2023-09-21,EMEA,Finance,Wells Fargo,80.991,8.0991,0.1,0.1
2023-09-21,EMEA,Finance,Wells Fargo,11.784,3.9771,0.2,0.33749999999999997
2023-09-21,EMEA,Finance,Wells Fargo,4.36,1.7876,0.0,0.41
2023-09-21,EMEA,Finance,Wells Fargo,2888.127,609.7157,0.1,0.2111111111111111
2023-09-21,EMEA,Finance,Wells Fargo,1299.66,350.9082,0.0,0.27
2023-09-21,EMEA,Finance,Wells Fargo,2254.41,375.735,0.1,0.16666666666666669
2023-09-21,EMEA,Finance,Wells Fargo,104.85,28.3095,0.0,0.27
2023-09-21,EMEA,Finance,Wells Fargo,59.97,20.3898,0.0,0.34
2023-08-23,EMEA,Energy,Lukoil,314.532,-83.8752,0.4,-0.2666666666666667
2021-06-18,EMEA,Energy,ConocoPhillips,13.632,3.5784,0.2,0.2625
2020-12-20,APJ,Energy,ConocoPhillips,19.432,-49.5516,0.8,-2.5500000000000003
2020-12-20,APJ,Energy,ConocoPhillips,65.44,-8.18,0.2,-0.125
2022-09-12,APJ,Finance,Morgan Stanley,6.0,2.1,0.2,0.35000000000000003
2022-09-12,APJ,Finance,Morgan Stanley,1.908,-3.2436,0.8,-1.7
2022-11-13,AMER,Transportation,United Parcel Service,1474.802,-21.0686,0.3,-0.014285714285714287
2022-11-13,AMER,Transportation,United Parcel Service,110.096,33.0288,0.2,0.3
2022-11-13,AMER,Transportation,United Parcel Service,16.752,5.4444,0.2,0.325
2022-11-13,AMER,Transportation,United Parcel Service,1537.074,0.0,0.3,0.0
2022-11-13,AMER,Transportation,United Parcel Service,449.372,-12.8392,0.3,-0.02857142857142857
2022-03-15,AMER,Energy,Engie,41.904,14.1426,0.2,0.33749999999999997
2022-11-14,EMEA,Misc,News Corp.,2279.96,592.7896,0.0,0.25999999999999995
2022-11-14,EMEA,Misc,News Corp.,14.94,6.8724,0.0,0.46
2023-09-20,EMEA,Retail,Walmart,191.976,19.1976,0.2,0.1
2023-09-20,EMEA,Retail,Walmart,23.832,6.5538,0.2,0.27499999999999997
2023-09-20,EMEA,Retail,Walmart,409.216,61.3824,0.2,0.15
2023-09-20,EMEA,Retail,Walmart,72.588,-128.2388,0.7,-1.7666666666666668
2023-12-05,APJ,Transportation,Daimler,61.568,4.6176,0.2,0.07500000000000001
2021-08-31,APJ,Manufacturing,BMW,20.96,6.812,0.2,0.325
2023-06-04,AMER,Finance,American Express,44.75,8.5025,0.0,0.19
2023-06-04,AMER,Finance,American Express,11.96,5.382,0.0,0.44999999999999996
2023-06-04,AMER,Finance,American Express,3.912,1.2714,0.2,0.325
2022-04-01,EMEA,Finance,Aviva,327.996,54.666,0.1,0.16666666666666666
2020-10-25,AMER,Healthcare,Abbott Laboratories,49.408,18.528,0.2,0.37499999999999994
2023-03-27,EMEA,Retail,Carrefour,53.25,20.7675,0.0,0.38999999999999996
2023-03-27,EMEA,Retail,Carrefour,3.76,1.316,0.0,0.35000000000000003
2020-12-27,EMEA,Tech,Panasonic,767.214,161.9674,0.1,0.21111111111111108
2023-09-16,EMEA,Tech,Intel,163.96,59.4355,0.2,0.3625
2022-08-17,AMER,Finance,Aviva,161.28,12.096,0.2,0.075
2022-11-05,AMER,Finance,J.P. Morgan Chase & Co.,192.8,55.912,0.0,0.29
2021-10-18,APJ,Tech,Intel,27.696,3.462,0.2,0.125
2021-10-18,APJ,Tech,Intel,73.164,-186.5682,0.8,-2.55
2022-11-01,EMEA,Tech,Apple,32.064,11.2224,0.2,0.35000000000000003
2020-03-30,AMER,Finance,General Electric,205.666,-12.098,0.15,-0.05882352941176471
2021-04-18,AMER,Finance,Itochu,115.44,30.0144,0.0,0.26
2023-07-10,EMEA,Finance,Prudential Financial,274.8,134.652,0.0,0.48999999999999994
2023-07-10,EMEA,Finance,Prudential Financial,195.64,3.9128,0.0,0.02
2023-07-10,EMEA,Finance,Prudential Financial,257.98,74.8142,0.0,0.29
2023-07-10,EMEA,Finance,Prudential Financial,119.04,48.8064,0.0,0.41
2023-06-28,AMER,Energy,Lukoil,20.07,9.2322,0.0,0.46
2020-12-22,AMER,Healthcare,Cigna,11.76,3.1752,0.0,0.26999999999999996
2023-11-22,AMER,Energy,Phillips 66,11.76,3.1752,0.0,0.26999999999999996
2023-11-22,AMER,Energy,Phillips 66,40.736,14.7668,0.2,0.36250000000000004
2022-06-28,AMER,Manufacturing,Honda Motor,201.584,12.599,0.2,0.0625
2023-12-29,AMER,Healthcare,UnitedHealth Group,340.704,-34.0704,0.2,-0.09999999999999999
2022-04-09,EMEA,Misc,News Corp.,354.9,88.725,0.0,0.25
2020-03-18,AMER,Retail,Home Depot,1198.33,70.49,0.15,0.058823529411764705
2023-07-04,AMER,Healthcare,Cigna,87.92,0.8792,0.0,0.01
2023-04-21,EMEA,Finance,Prudential Financial,51.968,10.3936,0.2,0.19999999999999998
2023-04-21,EMEA,Finance,Prudential Financial,51.336,5.7753,0.2,0.1125
2023-04-21,EMEA,Finance,Prudential Financial,332.704,33.2704,0.2,0.1
2023-04-21,EMEA,Finance,Prudential Financial,42.408,9.5418,0.2,0.225
2022-08-04,APJ,Retail,Costco Wholesale,81.54,38.3238,0.0,0.47
2022-08-04,APJ,Retail,Costco Wholesale,167.28,23.4192,0.0,0.13999999999999999
2022-12-04,AMER,Manufacturing,Honda Motor,772.68,108.1752,0.0,0.14
2020-03-19,EMEA,Consumer Products,PepsiCo,323.976,28.3479,0.2,0.0875
2020-03-19,EMEA,Consumer Products,PepsiCo,11.808,3.9852,0.2,0.33749999999999997
2020-03-19,EMEA,Consumer Products,PepsiCo,26.16,1.962,0.2,0.075
2020-03-19,EMEA,Consumer Products,PepsiCo,33.57,-25.737,0.7,-0.7666666666666666
2020-03-19,EMEA,Consumer Products,PepsiCo,4.992,1.3728,0.2,0.275
2020-03-19,EMEA,Consumer Products,PepsiCo,20.016,5.5044,0.2,0.275
2020-03-19,EMEA,Consumer Products,PepsiCo,170.24,53.2,0.2,0.3125
2021-04-20,APJ,Retail,Home Depot,117.456,44.046,0.2,0.375
2021-09-19,AMER,Healthcare,Abbott Laboratories,22.96,11.2504,0.0,0.49
2020-08-27,EMEA,Healthcare,Anthem,13.36,6.4128,0.0,0.48
2022-12-20,EMEA,Consumer Products,Mondelez International,34.248,11.5587,0.2,0.3375
2022-12-20,EMEA,Consumer Products,Mondelez International,3.52,1.0208,0.0,0.29
2020-08-02,EMEA,Manufacturing,Siemens,26.7,12.549,0.0,0.47
2020-08-02,EMEA,Manufacturing,Siemens,21.2,9.116,0.0,0.43
2020-08-02,EMEA,Manufacturing,Siemens,838.38,226.3626,0.0,0.26999999999999996
2021-09-21,AMER,Consumer Products,Procter & Gamble,1690.04,422.51,0.0,0.25
2021-09-21,AMER,Consumer Products,Procter & Gamble,85.96,24.0688,0.0,0.28
2021-09-21,AMER,Consumer Products,Procter & Gamble,121.96,57.3212,0.0,0.47000000000000003
2021-09-21,AMER,Consumer Products,Procter & Gamble,23.92,11.7208,0.0,0.49
2021-09-21,AMER,Consumer Products,Procter & Gamble,63.96,6.396,0.0,0.09999999999999999
2021-09-21,AMER,Consumer Products,Procter & Gamble,629.95,176.386,0.0,0.27999999999999997
2021-09-21,AMER,Consumer Products,Procter & Gamble,113.73,32.9817,0.0,0.29
2021-09-21,AMER,Consumer Products,Procter & Gamble,14.6,6.862,0.0,0.47000000000000003
2021-09-21,AMER,Consumer Products,Procter & Gamble,887.84,17.7568,0.0,0.019999999999999997
2022-12-12,EMEA,Retail,Kroger,403.92,25.245,0.2,0.0625
2021-08-07,EMEA,Tech,Intel,106.8,10.68,0.2,0.1
2021-11-15,EMEA,Manufacturing,General Motors,70.95,20.5755,0.0,0.29000000000000004
2021-11-15,EMEA,Manufacturing,General Motors,34.944,11.7936,0.2,0.33749999999999997
2021-11-15,EMEA,Manufacturing,General Motors,119.04,35.712,0.0,0.3
2023-04-05,APJ,Consumer Products,PepsiCo,383.84,47.98,0.2,0.125
2022-12-25,EMEA,Finance,American Express,799.56,207.8856,0.0,0.26
2023-12-14,AMER,Retail,Carrefour,31.44,8.4888,0.0,0.26999999999999996
2023-12-23,APJ,Retail,Costco Wholesale,25.92,9.072,0.2,0.3499999999999999
2023-12-23,APJ,Retail,Costco Wholesale,6.33,-9.8115,0.8,-1.55
2023-12-23,APJ,Retail,Costco Wholesale,75.88,26.558,0.2,0.35000000000000003
2023-10-22,EMEA,Healthcare,Humana,329.988,-76.9972,0.4,-0.23333333333333336
2023-10-22,EMEA,Healthcare,Humana,71.376,-4.461,0.2,-0.0625
2021-11-13,APJ,Tech,Sony,63.77,28.6965,0.0,0.44999999999999996
2021-11-13,APJ,Tech,Sony,50.97,13.2522,0.0,0.26
2021-11-13,APJ,Tech,Sony,96.08,46.1184,0.0,0.48000000000000004
2021-04-16,APJ,Finance,BNP Paribas,1439.968,485.9892,0.2,0.33749999999999997
2021-04-16,APJ,Finance,BNP Paribas,43.56,-4.9005,0.2,-0.1125
2022-12-17,AMER,Manufacturing,Toyota Motor,563.92,7.049,0.2,0.012500000000000002
2022-10-22,AMER,Communications,Comcast,235.152,-47.0304,0.4,-0.2
2023-12-02,AMER,Healthcare,UnitedHealth Group,7.712,1.7352,0.2,0.225
2022-10-21,APJ,Communications,Comcast,51.016,15.9425,0.2,0.3125
2022-10-21,APJ,Communications,Comcast,25.248,7.89,0.2,0.3125
2022-10-21,APJ,Communications,Comcast,56.686,-14.5764,0.3,-0.2571428571428571
2023-09-30,AMER,Healthcare,Johnson & Johnson,51.168,-6.396,0.2,-0.125
2023-08-19,AMER,Finance,Bank of America Corp.,2793.528,942.8157,0.2,0.3375
2023-08-19,AMER,Finance,Bank of America Corp.,1000.02,290.0058,0.0,0.29000000000000004
2023-08-19,AMER,Finance,Bank of America Corp.,65.94,22.4196,0.0,0.34
2023-11-13,AMER,Energy,Gazprom,18.24,9.12,0.0,0.5
2023-11-13,AMER,Energy,Gazprom,76.12,22.0748,0.0,0.29
2020-10-11,AMER,Manufacturing,Ford Motor,7.64,3.7436,0.0,0.49
2021-11-28,EMEA,Healthcare,AmerisourceBergen,68.16,27.9456,0.0,0.41000000000000003
2021-11-28,EMEA,Healthcare,AmerisourceBergen,62.24,29.2528,0.0,0.47
2021-07-27,EMEA,Retail,Lowes,29.97,0.2997,0.0,0.010000000000000002
2022-10-21,AMER,Consumer Products,Coca-Cola,125.7,35.196,0.0,0.27999999999999997
2022-10-21,AMER,Consumer Products,Coca-Cola,191.98,51.8346,0.0,0.27
2022-10-21,AMER,Consumer Products,Coca-Cola,20.86,1.4602,0.0,0.06999999999999999
2023-09-15,AMER,Consumer Products,Tyson Foods,56.7,26.082,0.0,0.45999999999999996
2023-12-24,EMEA,Retail,Lowes,72.704,19.0848,0.2,0.26250000000000007
2023-12-24,EMEA,Retail,Lowes,12.264,1.0731,0.2,0.0875
2023-12-24,EMEA,Retail,Lowes,218.352,-54.588,0.2,-0.25
2021-10-05,EMEA,Finance,J.P. Morgan Chase & Co.,66.294,-103.8606,0.7,-1.5666666666666669
2021-10-05,EMEA,Finance,J.P. Morgan Chase & Co.,291.168,-14.5584,0.2,-0.05
2020-11-02,APJ,Healthcare,Pfizer,88.776,7.7679,0.2,0.08750000000000001
2022-01-22,AMER,Finance,Prudential Financial,110.376,-20.2356,0.4,-0.18333333333333335
2022-01-22,AMER,Finance,Prudential Financial,55.176,15.8631,0.2,0.2875
2023-07-12,EMEA,Consumer Products,Sysco,30.32,11.8248,0.0,0.39
2023-09-12,AMER,Tech,HonHai Precision Industry,177.568,8.8784,0.2,0.04999999999999999
2023-09-12,AMER,Tech,HonHai Precision Industry,19.44,9.3312,0.0,0.48000000000000004
2023-09-12,AMER,Tech,HonHai Precision Industry,71.28,34.2144,0.0,0.48
2023-09-12,AMER,Tech,HonHai Precision Industry,1471.96,459.9875,0.2,0.3125
2023-09-12,AMER,Tech,HonHai Precision Industry,79.96,-17.991,0.2,-0.225
2022-02-23,EMEA,Communications,Sprint Nextel,57.576,21.591,0.2,0.375
2022-01-22,EMEA,Energy,Royal Dutch Shell,26.336,9.2176,0.2,0.35
2021-12-12,AMER,Finance,American Express,166.5,21.645,0.0,0.13
2021-12-12,AMER,Finance,American Express,360.38,93.6988,0.0,0.26
2022-10-30,AMER,Healthcare,Cigna,11.744,3.8168,0.2,0.325
2023-05-29,EMEA,Finance,Itochu,247.44,101.4504,0.0,0.41000000000000003
2020-12-21,EMEA,Tech,Apple,18.24,-14.592,0.7,-0.8
2022-11-25,AMER,Healthcare,UnitedHealth Group,25.35,7.605,0.0,0.3
2021-11-20,AMER,Tech,Microsoft,119.04,30.9504,0.0,0.25999999999999995
2021-11-20,AMER,Tech,Microsoft,22.14,6.4206,0.0,0.29
2021-11-20,AMER,Tech,Microsoft,13.98,6.0114,0.0,0.43
2023-05-30,APJ,Tech,Panasonic,43.41,19.9686,0.0,0.46
2023-05-30,APJ,Tech,Panasonic,6.24,2.6208,0.0,0.42
2023-05-30,APJ,Tech,Panasonic,465.16,120.9416,0.0,0.25999999999999995
2023-05-30,APJ,Tech,Panasonic,7.98,3.99,0.0,0.5
2020-12-02,APJ,Healthcare,Humana,2.394,-6.3441,0.8,-2.65
2020-04-07,EMEA,Manufacturing,BMW,58.32,27.9936,0.0,0.48
2020-04-07,EMEA,Manufacturing,BMW,200.97,50.2425,0.0,0.25
2021-09-08,EMEA,Consumer Products,Tyson Foods,21.36,8.1168,0.0,0.38
2023-09-10,APJ,Tech,Bosch,9.856,3.4496,0.2,0.35000000000000003
2021-09-06,EMEA,Finance,Fannie Mae,3.444,-2.5256,0.7,-0.7333333333333333
2023-11-03,AMER,Energy,Valero Energy,384.592,-81.7258,0.2,-0.21250000000000002
2021-03-28,EMEA,Consumer Products,Mondelez International,22.92,11.2308,0.0,0.49
2021-08-13,APJ,Tech,Microsoft,11.36,5.5664,0.0,0.49
2021-05-12,AMER,Finance,Morgan Stanley,14.592,4.9248,0.2,0.3375
2023-07-24,EMEA,Tech,Oracle,41.4,19.872,0.0,0.48000000000000004
2022-09-25,APJ,Tech,Amazon,442.372,-729.9138,0.8,-1.6500000000000001
2023-05-06,EMEA,Finance,Bank of America Corp.,34.5,15.525,0.0,0.45
2022-10-07,APJ,Finance,Allianz,28.85,14.425,0.0,0.5
2020-11-03,EMEA,Retail,Home Depot,3.488,1.1772,0.2,0.3375
2020-11-03,EMEA,Retail,Home Depot,143.856,48.5514,0.2,0.3375
